iShares Russell 2000 ETF
Fund Holdings as of,"Oct 22, 2024"
Inception Date,"May 22, 2000"
Shares Outstanding,"314,150,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"AVIR","ATEA PHARMACEUTICALS INC","Health Care","Equity","7,075,275.72","0.01","7,075,275.72","1,987,437.00","3.56","United States","NASDAQ","USD","1.00","USD","-"
"DENN","DENNYS CORP","Consumer Discretionary","Equity","7,058,963.89","0.01","7,058,963.89","1,290,487.00","5.47","United States","NASDAQ","USD","1.00","USD","-"
"ACIC","AMERICAN COASTAL INSURANCE CORP","Financials","Equity","7,039,357.92","0.01","7,039,357.92","674,268.00","10.44","United States","NASDAQ","USD","1.00","USD","-"
"IGMS","IGM BIOSCIENCES INC","Health Care","Equity","7,032,646.65","0.01","7,032,646.65","403,017.00","17.45","United States","NASDAQ","USD","1.00","USD","-"
"RCEL","AVITA MEDICAL INC","Health Care","Equity","7,017,282.16","0.01","7,017,282.16","659,519.00","10.64","United States","NASDAQ","USD","1.00","USD","-"
"LAZR","LUMINAR TECHNOLOGIES INC CLASS A","Consumer Discretionary","Equity","6,990,984.28","0.01","6,990,984.28","8,589,488.00","0.81","United States","NASDAQ","USD","1.00","USD","-"
"NRC","NATIONAL RESEARCH CORP","Health Care","Equity","6,976,547.13","0.01","6,976,547.13","373,277.00","18.69","United States","NASDAQ","USD","1.00","USD","-"
"CZFS","CITIZENS FINANCIAL SERVICES INC","Financials","Equity","6,956,040.00","0.01","6,956,040.00","118,300.00","58.80","United States","NASDAQ","USD","1.00","USD","-"
"VNDA","VANDA PHARMACEUTICALS INC","Health Care","Equity","6,954,041.27","0.01","6,954,041.27","1,470,199.00","4.73","United States","NASDAQ","USD","1.00","USD","-"
"NKTR","NEKTAR THERAPEUTICS","Health Care","Equity","6,936,982.56","0.01","6,936,982.56","4,817,349.00","1.44","United States","NASDAQ","USD","1.00","USD","-"
"PFMT","PERFORMANT FINANCIAL CORP","Health Care","Equity","6,937,635.90","0.01","6,937,635.90","1,778,881.00","3.90","United States","NASDAQ","USD","1.00","USD","-"
"VPG","VISHAY PRECISION GROUP INC","Information Technology","Equity","6,940,226.16","0.01","6,940,226.16","297,736.00","23.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"THRD","THIRD HARMONIC BIO INC","Health Care","Equity","6,920,300.14","0.01","6,920,300.14","516,826.00","13.39","United States","NASDAQ","USD","1.00","USD","-"
"OIS","OIL STATES INTERNATIONAL INC","Energy","Equity","6,912,993.90","0.01","6,912,993.90","1,607,673.00","4.30","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RIGL","RIGEL PHARMACEUTICALS INC","Health Care","Equity","6,906,452.48","0.01","6,906,452.48","464,768.00","14.86","United States","NASDAQ","USD","1.00","USD","-"
"KRO","KRONOS WORLDWIDE INC","Materials","Equity","6,898,858.74","0.01","6,898,858.74","588,138.00","11.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CBNK","CAPITAL BANCORP INC","Financials","Equity","6,884,328.50","0.01","6,884,328.50","280,993.00","24.50","United States","NASDAQ","USD","1.00","USD","-"
"DOMO","DOMO INC CLASS B","Information Technology","Equity","6,878,844.00","0.01","6,878,844.00","909,900.00","7.56","United States","NASDAQ","USD","1.00","USD","-"
"PKBK","PARKE BANCORP INC","Financials","Equity","6,875,433.45","0.01","6,875,433.45","329,757.00","20.85","United States","NASDAQ","USD","1.00","USD","-"
"NGVC","NATURAL GROCERS BY VITAMIN COTTAGE","Consumer Staples","Equity","6,856,699.74","0.01","6,856,699.74","257,577.00","26.62","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ENTA","ENANTA PHARMACEUTICALS INC","Health Care","Equity","6,846,411.00","0.01","6,846,411.00","526,647.00","13.00","United States","NASDAQ","USD","1.00","USD","-"
"IPI","INTREPID POTASH INC","Materials","Equity","6,848,823.40","0.01","6,848,823.40","277,505.00","24.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IMMR","IMMERSION CORP","Information Technology","Equity","6,840,620.96","0.01","6,840,620.96","806,677.00","8.48","United States","NASDAQ","USD","1.00","USD","-"
"INZY","INOZYME PHARMA INC","Health Care","Equity","6,839,050.26","0.01","6,839,050.26","1,338,366.00","5.11","United States","NASDAQ","USD","1.00","USD","-"
"REFI","CHICAGO ATLANTIC REAL ESTATE FINAN","Financials","Equity","6,835,564.10","0.01","6,835,564.10","444,445.00","15.38","United States","NASDAQ","USD","1.00","USD","-"
"COFS","CHOICEONE FINANCIAL SERVICES INC","Financials","Equity","6,833,578.00","0.01","6,833,578.00","220,438.00","31.00","United States","NASDAQ","USD","1.00","USD","-"
"PKE","PARK AEROSPACE CORP","Industrials","Equity","6,822,619.62","0.01","6,822,619.62","469,554.00","14.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BYRN","BYRNA TECHNOLOGIES INC","Industrials","Equity","6,812,684.87","0.01","6,812,684.87","438,679.00","15.53","United States","NASDAQ","USD","1.00","USD","-"
"PACK","RANPAK HOLDINGS CORP CLASS A","Materials","Equity","6,812,629.44","0.01","6,812,629.44","1,150,782.00","5.92","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RM","REGIONAL MANAGEMENT CORP","Financials","Equity","6,778,622.37","0.01","6,778,622.37","221,741.00","30.57","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TSVT","2SEVENTY BIO INC","Health Care","Equity","6,766,419.77","0.01","6,766,419.77","1,298,737.00","5.21","United States","NASDAQ","USD","1.00","USD","-"
"JMSB","JOHN MARSHALL BANCORP INC","Financials","Equity","6,763,762.88","0.01","6,763,762.88","317,846.00","21.28","United States","NASDAQ","USD","1.00","USD","-"
"ILPT","INDUSTRIAL LOGISTICS PROPERTIES TR","Real Estate","Equity","6,735,723.83","0.01","6,735,723.83","1,654,969.00","4.07","United States","NASDAQ","USD","1.00","USD","-"
"AMPS","ALTUS POWER INC CLASS A","Utilities","Equity","6,729,143.76","0.01","6,729,143.76","1,933,662.00","3.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AMCX","AMC NETWORKS CLASS A INC","Communication","Equity","6,718,059.90","0.01","6,718,059.90","854,715.00","7.86","United States","NASDAQ","USD","1.00","USD","-"
"AMPY","AMPLIFY ENERGY CORP","Energy","Equity","6,657,940.10","0.01","6,657,940.10","1,001,194.00","6.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SPOK","SPOK HOLDINGS INC","Communication","Equity","6,650,868.40","0.01","6,650,868.40","449,383.00","14.80","United States","NASDAQ","USD","1.00","USD","-"
"TMCI","TREACE MEDICAL CONCEPTS INC","Health Care","Equity","6,642,130.32","0.01","6,642,130.32","1,250,872.00","5.31","United States","NASDAQ","USD","1.00","USD","-"
"DBI","DESIGNER BRANDS INC CLASS A","Consumer Discretionary","Equity","6,628,386.60","0.01","6,628,386.60","1,115,890.00","5.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FNA","PARAGON INC","Health Care","Equity","6,566,544.39","0.01","6,566,544.39","1,213,779.00","5.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"VLGEA","VILLAGE SUPER MARKET INC CLASS A","Consumer Staples","Equity","6,550,974.62","0.01","6,550,974.62","219,979.00","29.78","United States","NASDAQ","USD","1.00","USD","-"
"PRME","PRIME MEDICINE INC","Health Care","Equity","6,545,228.40","0.01","6,545,228.40","1,467,540.00","4.46","United States","NASDAQ","USD","1.00","USD","-"
"PLBC","PLUMAS BANCORP","Financials","Equity","6,516,227.50","0.01","6,516,227.50","153,323.00","42.50","United States","NASDAQ","USD","1.00","USD","-"
"PKOH","PARK OHIO HOLDINGS CORP","Industrials","Equity","6,491,608.32","0.01","6,491,608.32","220,503.00","29.44","United States","NASDAQ","USD","1.00","USD","-"
"HNRG","HALLADOR ENERGY","Energy","Equity","6,486,872.31","0.01","6,486,872.31","668,061.00","9.71","United States","NASDAQ","USD","1.00","USD","-"
"DGICA","DONEGAL GROUP INC CLASS A","Financials","Equity","6,465,840.35","0.01","6,465,840.35","447,463.00","14.45","United States","NASDAQ","USD","1.00","USD","-"
"MEC","MAYVILLE ENGINEERING COMPANY INC","Industrials","Equity","6,468,799.56","0.01","6,468,799.56","317,721.00","20.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ONEW","ONEWATER MARINE CLASS A INC","Consumer Discretionary","Equity","6,465,741.24","0.01","6,465,741.24","304,844.00","21.21","United States","NASDAQ","USD","1.00","USD","-"
"CMCL","CALEDONIA MINING PLC","Materials","Equity","6,458,476.32","0.01","6,458,476.32","383,976.00","16.82","Canada","Nyse Mkt Llc","USD","1.00","USD","-"
"HBB","HAMILTON BEACH BRANDS HOLDING COMP","Consumer Discretionary","Equity","6,457,888.78","0.01","6,457,888.78","211,526.00","30.53","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FDBC","FIDELITY D AND D BANCORP INC","Financials","Equity","6,432,968.50","0.01","6,432,968.50","126,758.00","50.75","United States","NASDAQ","USD","1.00","USD","-"
"SRI","STONERIDGE INC","Consumer Discretionary","Equity","6,430,499.90","0.01","6,430,499.90","687,754.00","9.35","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PSTL","POSTAL REALTY TRUST INC CLASS A","Real Estate","Equity","6,423,667.25","0.01","6,423,667.25","439,075.00","14.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ADCT","ADC THERAPEUTICS SA","Health Care","Equity","6,408,221.93","0.01","6,408,221.93","2,008,847.00","3.19","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WOW","WIDEOPENWEST INC","Communication","Equity","6,409,121.20","0.01","6,409,121.20","1,305,320.00","4.91","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SSBK","SOUTHERN STATES BANCSHARES ANNISTO","Financials","Equity","6,380,990.40","0.01","6,380,990.40","209,901.00","30.40","United States","NASDAQ","USD","1.00","USD","-"
"MAMA","MAMAS CREATIONS INC","Consumer Staples","Equity","6,351,442.63","0.01","6,351,442.63","828,089.00","7.67","United States","NASDAQ","USD","1.00","USD","-"
"EGHT","8X8 INC","Information Technology","Equity","6,334,461.05","0.01","6,334,461.05","3,089,981.00","2.05","United States","NASDAQ","USD","1.00","USD","-"
"TSBK","TIMBERLAND BANCORP INC","Financials","Equity","6,334,407.20","0.01","6,334,407.20","212,564.00","29.80","United States","NASDAQ","USD","1.00","USD","-"
"FLXS","FLEXSTEEL INDUSTRIES INC","Consumer Discretionary","Equity","6,321,953.60","0.01","6,321,953.60","114,736.00","55.10","United States","NASDAQ","USD","1.00","USD","-"
"LUNR","INTUITIVE MACHINES INC CLASS A","Industrials","Equity","6,314,794.20","0.01","6,314,794.20","735,990.00","8.58","United States","NASDAQ","USD","1.00","USD","-"
"DH","DEFINITIVE HEALTHCARE CORP CLASS A","Health Care","Equity","6,305,281.92","0.01","6,305,281.92","1,407,429.00","4.48","United States","NASDAQ","USD","1.00","USD","-"
"TH","TARGET HOSPITALITY CORP","Consumer Discretionary","Equity","6,301,337.60","0.01","6,301,337.60","856,160.00","7.36","United States","NASDAQ","USD","1.00","USD","-"
"IRBT","IROBOT CORP","Consumer Discretionary","Equity","6,278,882.24","0.01","6,278,882.24","737,824.00","8.51","United States","NASDAQ","USD","1.00","USD","-"
"AVNW","AVIAT NETWORKS INC","Information Technology","Equity","6,249,937.72","0.01","6,249,937.72","284,476.00","21.97","United States","NASDAQ","USD","1.00","USD","-"
"ASPI","ASP ISOTOPES INC","Materials","Equity","6,235,002.00","0.01","6,235,002.00","1,312,632.00","4.75","United States","NASDAQ","USD","1.00","USD","-"
"CTRI","CENTURI HOLDINGS INC","Industrials","Equity","6,224,255.10","0.01","6,224,255.10","337,358.00","18.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MGNX","MACROGENICS INC","Health Care","Equity","6,223,389.90","0.01","6,223,389.90","1,595,741.00","3.90","United States","NASDAQ","USD","1.00","USD","-"
"PCB","PCB BANCORP","Financials","Equity","6,226,706.97","0.01","6,226,706.97","343,827.00","18.11","United States","NASDAQ","USD","1.00","USD","-"
"LEGH","LEGACY HOUSING CORP","Consumer Discretionary","Equity","6,215,779.36","0.01","6,215,779.36","245,392.00","25.33","United States","NASDAQ","USD","1.00","USD","-"
"OCGN","OCUGEN INC","Health Care","Equity","6,214,222.80","0.01","6,214,222.80","6,681,960.00","0.93","United States","NASDAQ","USD","1.00","USD","-"
"LE","LAND END INC","Consumer Discretionary","Equity","6,211,536.50","0.01","6,211,536.50","370,838.00","16.75","United States","NASDAQ","USD","1.00","USD","-"
"ACCD","ACCOLADE INC","Health Care","Equity","6,202,056.00","0.01","6,202,056.00","1,845,850.00","3.36","United States","NASDAQ","USD","1.00","USD","-"
"OMER","OMEROS CORP","Health Care","Equity","6,203,213.28","0.01","6,203,213.28","1,463,022.00","4.24","United States","NASDAQ","USD","1.00","USD","-"
"BLFY","BLUE FOUNDRY BANCORP","Financials","Equity","6,187,551.60","0.01","6,187,551.60","616,290.00","10.04","United States","NASDAQ","USD","1.00","USD","-"
"HRTG","HERITAGE INSURANCE HOLDINGS INC","Financials","Equity","6,164,238.72","0.01","6,164,238.72","613,968.00","10.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RRBI","RED RIVER BANCSHARES INC","Financials","Equity","6,139,015.92","0.01","6,139,015.92","120,942.00","50.76","United States","NASDAQ","USD","1.00","USD","-"
"EB","EVENTBRITE CLASS A INC","Communication","Equity","6,130,447.18","0.01","6,130,447.18","2,143,513.00","2.86","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALNT","ALLIENT INC","Industrials","Equity","6,112,013.72","0.01","6,112,013.72","352,684.00","17.33","United States","NASDAQ","USD","1.00","USD","-"
"MRSN","MERSANA THERAPEUTICS INC","Health Care","Equity","6,108,081.60","0.01","6,108,081.60","2,979,552.00","2.05","United States","NASDAQ","USD","1.00","USD","-"
"TBI","TRUEBLUE INC","Industrials","Equity","6,090,526.52","0.01","6,090,526.52","800,332.00","7.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CRMT","AMERICAS CAR MART INC","Consumer Discretionary","Equity","6,081,979.02","0.01","6,081,979.02","151,406.00","40.17","United States","NASDAQ","USD","1.00","USD","-"
"ITOS","ITEOS THERAPEUTICS INC","Health Care","Equity","6,063,278.53","0.01","6,063,278.53","674,447.00","8.99","United States","NASDAQ","USD","1.00","USD","-"
"EVCM","EVERCOMMERCE INC","Information Technology","Equity","6,043,012.50","0.01","6,043,012.50","575,525.00","10.50","United States","NASDAQ","USD","1.00","USD","-"
"ORGO","ORGANOGENESIS HOLDINGS INC CLASS A","Health Care","Equity","6,027,919.00","0.01","6,027,919.00","1,944,490.00","3.10","United States","NASDAQ","USD","1.00","USD","-"
"JRVR","JAMES RIVER GROUP HOLDINGS LTD","Financials","Equity","6,023,992.89","0.01","6,023,992.89","871,779.00","6.91","United States","NASDAQ","USD","1.00","USD","-"
"LXEO","LEXEO THERAPEUTICS INC","Health Care","Equity","6,026,582.83","0.01","6,026,582.83","598,469.00","10.07","United States","NASDAQ","USD","1.00","USD","-"
"LUNG","PULMONX CORP","Health Care","Equity","6,026,825.97","0.01","6,026,825.97","983,169.00","6.13","United States","NASDAQ","USD","1.00","USD","-"
"CDXS","CODEXIS INC","Health Care","Equity","6,004,432.50","0.01","6,004,432.50","1,819,525.00","3.30","United States","NASDAQ","USD","1.00","USD","-"
"MVBF","MVB FINANCIAL CORP","Financials","Equity","6,000,460.44","0.01","6,000,460.44","307,086.00","19.54","United States","NASDAQ","USD","1.00","USD","-"
"SAVE","SPIRIT AIRLINES INC","Industrials","Equity","5,998,677.25","0.01","5,998,677.25","2,842,975.00","2.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CTGO","CONTANGO ORE INC","Materials","Equity","5,992,528.75","0.01","5,992,528.75","252,317.00","23.75","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"JSPR","JASPER THERAPEUTICS INC","Health Care","Equity","5,983,257.68","0.01","5,983,257.68","297,971.00","20.08","United States","NASDAQ","USD","1.00","USD","-"
"MVIS","MICROVISION INC","Information Technology","Equity","5,927,005.95","0.01","5,927,005.95","5,339,645.00","1.11","United States","NASDAQ","USD","1.00","USD","-"
"PINE","ALPINE INCOME PROPERTY TRUST INC","Real Estate","Equity","5,908,829.49","0.01","5,908,829.49","325,197.00","18.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REI","RING ENERGY INC","Energy","Equity","5,891,288.96","0.01","5,891,288.96","3,875,848.00","1.52","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"CPS","COOPER STANDARD HOLDINGS INC","Consumer Discretionary","Equity","5,881,518.25","0.01","5,881,518.25","417,425.00","14.09","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GRPN","GROUPON INC","Consumer Discretionary","Equity","5,874,041.85","0.01","5,874,041.85","591,545.00","9.93","United States","NASDAQ","USD","1.00","USD","-"
"ONL","ORION OFFICE REIT INC","Real Estate","Equity","5,856,477.12","0.01","5,856,477.12","1,414,608.00","4.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MG","MISTRAS GROUP INC","Industrials","Equity","5,851,398.48","0.01","5,851,398.48","518,741.00","11.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MGTX","MEIRAGTX HOLDINGS PLC","Health Care","Equity","5,841,551.04","0.01","5,841,551.04","976,848.00","5.98","United States","NASDAQ","USD","1.00","USD","-"
"SVV","SAVERS VALUE VILLAGE INC","Consumer Discretionary","Equity","5,835,731.85","0.01","5,835,731.85","605,995.00","9.63","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CIO","CITY OFFICE REIT INC","Real Estate","Equity","5,829,454.28","0.01","5,829,454.28","1,048,463.00","5.56","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ASUR","ASURE SOFTWARE INC","Industrials","Equity","5,826,758.40","0.01","5,826,758.40","606,954.00","9.60","United States","NASDAQ","USD","1.00","USD","-"
"RLGT","RADIANT LOGISTIC INC","Industrials","Equity","5,821,823.47","0.01","5,821,823.47","883,433.00","6.59","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"APEI","AMERICAN PUBLIC EDUCATION INC","Consumer Discretionary","Equity","5,816,129.76","0.01","5,816,129.76","407,292.00","14.28","United States","NASDAQ","USD","1.00","USD","-"
"EWCZ","EUROPEAN WAX CENTER INC CLASS A","Consumer Discretionary","Equity","5,810,285.52","0.01","5,810,285.52","827,676.00","7.02","United States","NASDAQ","USD","1.00","USD","-"
"RMAX","RE MAX HOLDINGS INC CLASS A","Real Estate","Equity","5,781,056.75","0.01","5,781,056.75","471,923.00","12.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LXRX","LEXICON PHARMACEUTICALS INC","Health Care","Equity","5,775,026.92","0.01","5,775,026.92","2,976,818.00","1.94","United States","NASDAQ","USD","1.00","USD","-"
"INGN","INOGEN INC","Health Care","Equity","5,766,008.18","0.01","5,766,008.18","627,422.00","9.19","United States","NASDAQ","USD","1.00","USD","-"
"PLL","PIEDMONT LITHIUM INC","Materials","Equity","5,743,895.32","0.01","5,743,895.32","473,138.00","12.14","United States","NASDAQ","USD","1.00","USD","-"
"NKTX","NKARTA INC","Health Care","Equity","5,736,964.48","0.01","5,736,964.48","1,379,078.00","4.16","United States","NASDAQ","USD","1.00","USD","-"
"WEST","WESTROCK COFFEE","Consumer Staples","Equity","5,743,835.02","0.01","5,743,835.02","822,899.00","6.98","United States","NASDAQ","USD","1.00","USD","-"
"PBPB","POTBELLY CORP","Consumer Discretionary","Equity","5,719,963.40","0.01","5,719,963.40","701,836.00","8.15","United States","NASDAQ","USD","1.00","USD","-"
"LZM","LIFEZONE METALS LTD","Materials","Equity","5,714,432.02","0.01","5,714,432.02","895,679.00","6.38","Isle of Man","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TRAK","REPOSITRAK INC","Information Technology","Equity","5,706,548.80","0.01","5,706,548.80","294,152.00","19.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PDLB","PONCE FINANCIAL GROUP INC","Financials","Equity","5,698,106.07","0.01","5,698,106.07","495,057.00","11.51","United States","NASDAQ","USD","1.00","USD","-"
"RAPP","RAPPORT THERAPEUTICS INC","Health Care","Equity","5,686,933.46","0.01","5,686,933.46","225,493.00","25.22","United States","NASDAQ","USD","1.00","USD","-"
"GNE","GENIE ENERGY LTD CLASS B","Utilities","Equity","5,660,865.70","0.01","5,660,865.70","350,518.00","16.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ARDT","ARDENT HEALTH PARTNERS INC","Health Care","Equity","5,559,747.16","0.01","5,559,747.16","287,474.00","19.34","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BRT","BRT APARTMENTS CORP","Real Estate","Equity","5,561,876.40","0.01","5,561,876.40","317,640.00","17.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XOMA","XOMA ROYALTY CORP","Health Care","Equity","5,562,884.55","0.01","5,562,884.55","194,167.00","28.65","United States","NASDAQ","USD","1.00","USD","-"
"FULC","FULCRUM THERAPEUTICS INC","Health Care","Equity","5,536,347.99","0.01","5,536,347.99","1,633,141.00","3.39","United States","NASDAQ","USD","1.00","USD","-"
"BLDE","BLADE AIR MOBILITY INC CLASS A","Industrials","Equity","5,514,054.04","0.01","5,514,054.04","1,474,346.00","3.74","United States","NASDAQ","USD","1.00","USD","-"
"FLWS","1-800 FLOWERS.COM INC CLASS A","Consumer Discretionary","Equity","5,506,016.88","0.01","5,506,016.88","666,588.00","8.26","United States","NASDAQ","USD","1.00","USD","-"
"TLS","TELOS CORPORATION CORP","Information Technology","Equity","5,502,237.93","0.01","5,502,237.93","1,483,083.00","3.71","United States","NASDAQ","USD","1.00","USD","-"
"GLUE","MONTE ROSA THERAPEUTICS INC","Health Care","Equity","5,480,796.15","0.01","5,480,796.15","1,032,165.00","5.31","United States","NASDAQ","USD","1.00","USD","-"
"BCBP","BCB BANCORP INC","Financials","Equity","5,466,774.24","0.01","5,466,774.24","458,622.00","11.92","United States","NASDAQ","USD","1.00","USD","-"
"CRDA","CRAWFORD CLASS A","Financials","Equity","5,452,659.93","0.01","5,452,659.93","474,557.00","11.49","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INSE","INSPIRED ENTERTAINMENT INC","Consumer Discretionary","Equity","5,437,855.95","0.01","5,437,855.95","569,409.00","9.55","United States","NASDAQ","USD","1.00","USD","-"
"HRTX","HERON THERAPEUTICS INC","Health Care","Equity","5,430,488.08","0.01","5,430,488.08","3,050,836.00","1.78","United States","NASDAQ","USD","1.00","USD","-"
"FVCB","FVCBANKCORP INC","Financials","Equity","5,423,995.10","0.01","5,423,995.10","419,165.00","12.94","United States","NASDAQ","USD","1.00","USD","-"
"PANL","PANGAEA LOGISTICS SOLUTIONS LTD","Industrials","Equity","5,419,680.36","0.01","5,419,680.36","852,151.00","6.36","United States","NASDAQ","USD","1.00","USD","-"
"WTI","W AND T OFFSHORE INC","Energy","Equity","5,393,615.76","0.01","5,393,615.76","2,556,216.00","2.11","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LSEA","LANDSEA HOMES CORP","Consumer Discretionary","Equity","5,378,019.19","0.01","5,378,019.19","468,877.00","11.47","United States","NASDAQ","USD","1.00","USD","-"
"RDW","REDWIRE CORP","Industrials","Equity","5,380,103.40","0.01","5,380,103.40","604,506.00","8.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMHI","SEACOR MARINE HOLDINGS INC","Energy","Equity","5,379,132.12","0.01","5,379,132.12","613,356.00","8.77","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TG","TREDEGAR CORP","Materials","Equity","5,364,278.19","0.01","5,364,278.19","685,093.00","7.83","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNZA","LANZATECH GLOBAL INC","Industrials","Equity","5,328,086.94","0.01","5,328,086.94","2,690,953.00","1.98","United States","NASDAQ","USD","1.00","USD","-"
"PCYO","PURE CYCLE CORP","Utilities","Equity","5,307,729.36","0.01","5,307,729.36","490,548.00","10.82","United States","NASDAQ","USD","1.00","USD","-"
"JAKK","JAKKS PACIFIC INC","Consumer Discretionary","Equity","5,293,000.00","0.01","5,293,000.00","209,375.00","25.28","United States","NASDAQ","USD","1.00","USD","-"
"NGS","NATURAL GAS SERVICES GROUP INC","Energy","Equity","5,278,159.88","0.01","5,278,159.88","265,501.00","19.88","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ATLC","ATLANTICUS HOLDINGS CORP","Financials","Equity","5,241,089.36","0.01","5,241,089.36","141,958.00","36.92","United States","NASDAQ","USD","1.00","USD","-"
"MITT","AG MORTGAGE INVESTMENT TRUST REIT","Financials","Equity","5,233,498.82","0.01","5,233,498.82","704,374.00","7.43","United States","New York Stock Exchange Inc.","USD","1.00","USD","Jul 23, 2021"
"BWFG","BANKWELL FINANCIAL GROUP INC","Financials","Equity","5,234,225.08","0.01","5,234,225.08","184,174.00","28.42","United States","NASDAQ","USD","1.00","USD","-"
"OVLY","OAK VALLEY BANCORP","Financials","Equity","5,204,250.48","0.01","5,204,250.48","191,544.00","27.17","United States","NASDAQ","USD","1.00","USD","-"
"SPIR","SPIRE GLOBAL INC CLASS A","Industrials","Equity","5,199,811.82","0.01","5,199,811.82","567,046.00","9.17","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BLNK","BLINK CHARGING","Industrials","Equity","5,191,985.76","0.01","5,191,985.76","2,496,147.00","2.08","United States","NASDAQ","USD","1.00","USD","-"
"HPK","HIGHPEAK ENERGY INC","Energy","Equity","5,195,516.40","0.01","5,195,516.40","366,915.00","14.16","United States","NASDAQ","USD","1.00","USD","-"
"CHMG","CHEMUNG FINANCIAL CORP","Financials","Equity","5,187,232.80","0.01","5,187,232.80","109,899.00","47.20","United States","NASDAQ","USD","1.00","USD","-"
"GCBC","GREENE COUNTY BANCORP INC","Financials","Equity","5,189,922.68","0.01","5,189,922.68","185,156.00","28.03","United States","NASDAQ","USD","1.00","USD","-"
"RCKY","ROCKY BRANDS INC","Consumer Discretionary","Equity","5,175,775.85","0.01","5,175,775.85","187,189.00","27.65","United States","NASDAQ","USD","1.00","USD","-"
"SGC","SUPERIOR GROUP OF COMPANIES INC","Consumer Discretionary","Equity","5,157,349.11","0.01","5,157,349.11","343,137.00","15.03","United States","NASDAQ","USD","1.00","USD","-"
"BHR","BRAEMAR HOTELS RESORTS INC","Real Estate","Equity","5,150,406.80","0.01","5,150,406.80","1,672,210.00","3.08","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BPRN","PRINCETON BANCORP INC","Financials","Equity","5,152,955.71","0.01","5,152,955.71","141,293.00","36.47","United States","NASDAQ","USD","1.00","USD","-"
"UP","WHEELS UP EXPERIENCE INC CLASS A","Industrials","Equity","5,121,545.94","0.01","5,121,545.94","2,349,333.00","2.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PESI","PERMA FIX ENVIRONMENTAL SERVICES I","Industrials","Equity","5,119,757.97","0.01","5,119,757.97","356,281.00","14.37","United States","NASDAQ","USD","1.00","USD","-"
"BOOM","DMC GLOBAL INC","Energy","Equity","5,111,271.48","0.01","5,111,271.48","483,564.00","10.57","United States","NASDAQ","USD","1.00","USD","-"
